2024-11-21 16:13:32.965 | WARNING  | chatchat.server.utils:detect_xf_models:104 - auto_detect_model needs xinference-client installed. Please try "pip install xinference-client". 
2024-12-04 19:00:22.767 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-12-04 19:00:22.776 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-12-04 19:00:22.779 | INFO     | chatchat.startup:run_webui:80 - Webui MODEL_PLATFORMS: [PlatformConfig(platform_name='xinference', platform_type='xinference', api_base_url='http://127.0.0.1:9997/v1', api_key='EMPTY', api_proxy='', api_concurrencies=5, auto_detect_model=True, llm_models=[], embed_models=[], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[]), PlatformConfig(platform_name='ollama', platform_type='ollama', api_base_url='http://127.0.0.1:11434/v1', api_key='EMPTY', api_proxy='', api_concurrencies=5, auto_detect_model=False, llm_models=['qwen:7b', 'qwen2:7b'], embed_models=['quentinz/bge-large-zh-v1.5'], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[]), PlatformConfig(platform_name='oneapi', platform_type='oneapi', api_base_url='http://127.0.0.1:3000/v1', api_key='sk-', api_proxy='', api_concurrencies=5, auto_detect_model=False, llm_models=['chatglm_pro', 'chatglm_turbo', 'chatglm_std', 'chatglm_lite', 'qwen-turbo', 'qwen-plus', 'qwen-max', 'qwen-max-longcontext', 'ERNIE-Bot', 'ERNIE-Bot-turbo', 'ERNIE-Bot-4', 'SparkDesk'], embed_models=['text-embedding-v1', 'Embedding-V1'], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[]), PlatformConfig(platform_name='openai', platform_type='openai', api_base_url='https://api.openai.com/v1', api_key='sk-proj-', api_proxy='', api_concurrencies=5, auto_detect_model=False, llm_models=['gpt-4o', 'gpt-3.5-turbo'], embed_models=['text-embedding-3-small', 'text-embedding-3-large'], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[])]
2024-12-04 19:05:02.800 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-12-04 19:05:02.810 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-12-04 19:05:02.820 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-12-04 19:05:03.277 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model llama-3.1-instruct is not found in available llms, using qwen:7b instead
2024-12-04 19:05:03.320 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model llama-3.1-instruct is not found in available llms, using qwen:7b instead
2024-12-04 19:05:03.321 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model llama-3.1-instruct is not found in available llms, using qwen:7b instead
2024-12-04 19:05:03.321 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model llama-3.1-instruct is not found in available llms, using qwen:7b instead
2024-12-04 19:05:03.321 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model llama-3.1-instruct is not found in available llms, using qwen:7b instead
2024-12-04 19:18:31.706 | ERROR    | chatchat.server.utils:check_embed_model:355 - failed to access embed model 'quentinz/bge-large-zh-v1.5': Error raised by inference API HTTP code: 404, {"error":"model \"quentinz/bge-large-zh-v1.5\" not found, try pulling it first"}
2024-12-04 19:18:31.707 | ERROR    | chatchat.server.chat.kb_chat:knowledge_base_chat_iterator:221 - error in knowledge chat: failed to access embed model 'quentinz/bge-large-zh-v1.5': Error raised by inference API HTTP code: 404, {"error":"model \"quentinz/bge-large-zh-v1.5\" not found, try pulling it first"}
2024-12-04 19:20:00.129 | INFO     | chatchat.server.knowledge_base.kb_cache.faiss_cache:load_vector_store:109 - loading vector store in 'Customer Service Demo/vector_store/bge-m3' from disk.
2024-12-04 19:20:22.573 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - RapidOCRDocLoader used for /home/angus/langchain-data/data/knowledge_base/Customer Service Demo/content/metadata analysis result.docx
2024-12-04 19:20:22.574 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - RapidOCRDocLoader used for /home/angus/langchain-data/data/knowledge_base/Customer Service Demo/content/Uer review analysis result.docx
2024-12-04 19:20:26.997 | INFO     | chatchat.server.knowledge_base.kb_cache.faiss_cache:save:40 - 已将向量库 ('Customer Service Demo', 'bge-m3') 保存到磁盘
2024-12-04 19:35:15.966 | WARNING  | chatchat.server.chat.kb_chat:knowledge_base_chat_iterator:218 - streaming progress has been interrupted by user.
2024-12-04 19:48:22.862 | WARNING  | chatchat.server.chat.kb_chat:knowledge_base_chat_iterator:218 - streaming progress has been interrupted by user.
2024-12-04 19:51:49.039 | WARNING  | chatchat.server.chat.kb_chat:knowledge_base_chat_iterator:218 - streaming progress has been interrupted by user.
2024-12-04 19:51:55.329 | WARNING  | chatchat.server.chat.kb_chat:knowledge_base_chat_iterator:218 - streaming progress has been interrupted by user.
2024-12-04 19:53:47.048 | WARNING  | chatchat.server.chat.kb_chat:knowledge_base_chat_iterator:218 - streaming progress has been interrupted by user.
2024-12-04 19:54:50.570 | WARNING  | chatchat.server.chat.kb_chat:knowledge_base_chat_iterator:218 - streaming progress has been interrupted by user.
2024-12-04 19:56:47.967 | WARNING  | chatchat.server.chat.kb_chat:knowledge_base_chat_iterator:218 - streaming progress has been interrupted by user.
2024-12-04 19:57:47.280 | WARNING  | chatchat.server.chat.kb_chat:knowledge_base_chat_iterator:218 - streaming progress has been interrupted by user.
2024-12-04 19:57:59.193 | WARNING  | chatchat.server.chat.kb_chat:knowledge_base_chat_iterator:218 - streaming progress has been interrupted by user.
2024-12-04 19:59:03.959 | WARNING  | chatchat.server.chat.kb_chat:knowledge_base_chat_iterator:218 - streaming progress has been interrupted by user.
2024-12-04 19:59:10.499 | WARNING  | chatchat.server.chat.kb_chat:knowledge_base_chat_iterator:218 - streaming progress has been interrupted by user.
2024-12-04 19:59:25.167 | WARNING  | chatchat.server.chat.kb_chat:knowledge_base_chat_iterator:218 - streaming progress has been interrupted by user.
2024-12-04 19:59:30.291 | WARNING  | chatchat.server.chat.kb_chat:knowledge_base_chat_iterator:218 - streaming progress has been interrupted by user.
2024-12-04 20:08:43.345 | WARNING  | chatchat.server.chat.kb_chat:knowledge_base_chat_iterator:218 - streaming progress has been interrupted by user.
2024-12-04 20:10:27.406 | WARNING  | chatchat.server.chat.kb_chat:knowledge_base_chat_iterator:218 - streaming progress has been interrupted by user.
2024-12-05 16:02:42.769 | INFO     | chatchat.server.knowledge_base.kb_cache.faiss_cache:load_vector_store:109 - loading vector store in 'Customer Service Demo/vector_store/bge-m3' from disk.
2024-12-05 16:02:43.224 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - RapidOCRDocLoader used for /home/angus/langchain-data/data/knowledge_base/Customer Service Demo/content/metadata analysis result.docx
2024-12-05 16:02:43.224 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - RapidOCRDocLoader used for /home/angus/langchain-data/data/knowledge_base/Customer Service Demo/content/Uer review analysis result.docx
2024-12-05 16:02:47.323 | INFO     | chatchat.server.knowledge_base.kb_cache.faiss_cache:save:40 - 已将向量库 ('Customer Service Demo', 'bge-m3') 保存到磁盘
2024-12-05 16:02:50.652 | INFO     | chatchat.startup:start_main_server:257 - 正在启动服务：
2024-12-05 16:02:50.653 | INFO     | chatchat.startup:start_main_server:258 - 如需查看 llm_api 日志，请前往 /home/angus/langchain-data/data/logs
2024-12-05 16:02:53.176 | INFO     | chatchat.startup:run_api_server:55 - Api MODEL_PLATFORMS: [PlatformConfig(platform_name='xinference', platform_type='xinference', api_base_url='http://127.0.0.1:9997/v1', api_key='EMPTY', api_proxy='', api_concurrencies=5, auto_detect_model=True, llm_models=[], embed_models=[], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[]), PlatformConfig(platform_name='ollama', platform_type='ollama', api_base_url='http://127.0.0.1:11434/v1', api_key='EMPTY', api_proxy='', api_concurrencies=5, auto_detect_model=False, llm_models=['qwen:7b', 'qwen2:7b'], embed_models=['quentinz/bge-large-zh-v1.5'], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[]), PlatformConfig(platform_name='oneapi', platform_type='oneapi', api_base_url='http://127.0.0.1:3000/v1', api_key='sk-', api_proxy='', api_concurrencies=5, auto_detect_model=False, llm_models=['chatglm_pro', 'chatglm_turbo', 'chatglm_std', 'chatglm_lite', 'qwen-turbo', 'qwen-plus', 'qwen-max', 'qwen-max-longcontext', 'ERNIE-Bot', 'ERNIE-Bot-turbo', 'ERNIE-Bot-4', 'SparkDesk'], embed_models=['text-embedding-v1', 'Embedding-V1'], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[]), PlatformConfig(platform_name='openai', platform_type='openai', api_base_url='https://api.openai.com/v1', api_key='sk-proj-', api_proxy='', api_concurrencies=5, auto_detect_model=False, llm_models=['gpt-4o', 'gpt-3.5-turbo'], embed_models=['text-embedding-3-small', 'text-embedding-3-large'], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[])]
2024-12-05 16:02:54.688 | INFO     | chatchat.startup:run_webui:80 - Webui MODEL_PLATFORMS: [PlatformConfig(platform_name='xinference', platform_type='xinference', api_base_url='http://127.0.0.1:9997/v1', api_key='EMPTY', api_proxy='', api_concurrencies=5, auto_detect_model=True, llm_models=[], embed_models=[], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[]), PlatformConfig(platform_name='ollama', platform_type='ollama', api_base_url='http://127.0.0.1:11434/v1', api_key='EMPTY', api_proxy='', api_concurrencies=5, auto_detect_model=False, llm_models=['qwen:7b', 'qwen2:7b'], embed_models=['quentinz/bge-large-zh-v1.5'], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[]), PlatformConfig(platform_name='oneapi', platform_type='oneapi', api_base_url='http://127.0.0.1:3000/v1', api_key='sk-', api_proxy='', api_concurrencies=5, auto_detect_model=False, llm_models=['chatglm_pro', 'chatglm_turbo', 'chatglm_std', 'chatglm_lite', 'qwen-turbo', 'qwen-plus', 'qwen-max', 'qwen-max-longcontext', 'ERNIE-Bot', 'ERNIE-Bot-turbo', 'ERNIE-Bot-4', 'SparkDesk'], embed_models=['text-embedding-v1', 'Embedding-V1'], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[]), PlatformConfig(platform_name='openai', platform_type='openai', api_base_url='https://api.openai.com/v1', api_key='sk-proj-', api_proxy='', api_concurrencies=5, auto_detect_model=False, llm_models=['gpt-4o', 'gpt-3.5-turbo'], embed_models=['text-embedding-3-small', 'text-embedding-3-large'], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[])]
2024-12-05 16:03:56.750 | INFO     | chatchat.server.knowledge_base.kb_cache.faiss_cache:load_vector_store:109 - loading vector store in 'Customer Service Demo/vector_store/bge-m3' from disk.
2024-12-10 13:45:12.191 | WARNING  | chatchat.server.utils:detect_xf_models:107 - cannot connect to xinference host: http://127.0.0.1:9997, please check your configuration.
2024-12-10 13:45:12.191 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model llama-3.1-instruct is not found in available llms, using qwen:7b instead
2024-12-10 13:45:12.210 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-12-10 13:45:12.220 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-12-10 13:45:12.229 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-12-10 13:45:12.239 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-12-10 13:45:13.559 | WARNING  | chatchat.server.utils:detect_xf_models:107 - cannot connect to xinference host: http://127.0.0.1:9997, please check your configuration.
2024-12-10 13:45:13.559 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model llama-3.1-instruct is not found in available llms, using qwen:7b instead
2024-12-10 13:45:13.575 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-12-10 13:45:13.584 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-12-10 13:45:13.594 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-12-10 13:45:13.603 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model bge-m3 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-12-10 13:45:13.624 | INFO     | chatchat.startup:start_main_server:256 - 正在启动服务：
